Time,Iperf Clt ID,Iperf Clt Interval Start [sec],Iperf Clt Interval End [sec],Iperf Clt Transfer [MB],Iperf Clt Bandwidth [Mbps],Iperf Clt Retr,Iperf Clt Cwnd [MB]
1669414974,4,1774,1775,0,0,0,0.00141
1669414975,4,1775,1776,0,0,0,0.00141
1669414976,4,1776,1777,0,0,0,0.00141
1669414977,4,1777,1778,0,0,0,0.00141
1669414978,4,1778,1779,0,0,0,0.00141
1669414979,4,1779,1780,0,0,0,0.00141
1669414980,4,1780,1781,0,0,0,0.00141
1669414981,4,1781,1782,0,0,0,0.00141
1669414982,4,1782,1783,0,0,0,0.00141
1669414983,4,1783,1784,0,0,0,0.00141
1669414984,4,1784,1785,0,0,0,0.00141
1669414985,4,1785,1786,0,0,0,0.00141
1669414986,4,1786,1787,0,0,0,0.00141
1669414987,4,1787,1788,0,0,0,0.00141
1669414988,4,1788,1789,0,0,0,0.00141
1669414989,4,1789,1790,0,0,0,0.00141
1669414990,4,1790,1791,0,0,0,0.00141
1669414991,4,1791,1792,0,0,0,0.00141
1669414992,4,1792,1793,0,0,0,0.00141
1669414993,4,1793,1794,0,0,0,0.00141
1669414994,4,1794,1795,0,0,0,0.00141
1669414995,4,1795,1796,0,0,0,0.00141
1669414996,4,1796,1797,0,0,0,0.00141
1669414997,4,1797,1798,0,0,0,0.00141
1669414998,4,1798,1799,0,0,0,0.00141
1669414999,4,1799,1800,0,0,0,0.00141
1669415000,4,1800,1801,0,0,0,0.00141
1669415001,4,1801,1802,0,0,0,0.00141
1669415002,4,1802,1803,0,0,0,0.00141
1669415003,4,1803,1804,0,0,0,0.00141
1669415004,4,1804,1805,0,0,0,0.00141
1669415005,4,1805,1806,0,0,0,0.00141
1669415006,4,1806,1807,0,0,0,0.00141
1669415007,4,1807,1808,0,0,0,0.00141
1669415008,4,1808,1809,0,0,0,0.00141
1669415009,4,1809,1810,0,0,0,0.00141
1669415010,4,1810,1811,0,0,0,0.00141
1669415011,4,1811,1812,0,0,0,0.00141
1669415012,4,1812,1813,0,0,0,0.00141
1669415013,4,1813,1814,0,0,0,0.00141
1669415014,4,1814,1815,0,0,0,0.00141
1669415015,4,1815,1816,0,0,0,0.00141
1669415016,4,1816,1817,0,0,0,0.00141
1669415017,4,1817,1818,0,0,0,0.00141
1669415018,4,1818,1819,0,0,0,0.00141
1669415019,4,1819,1820,0,0,0,0.00141
1669415020,4,1820,1821,0,0,0,0.00141
1669415021,4,1821,1822,0,0,0,0.00141
1669415022,4,1822,1823,0,0,0,0.00141
1669415023,4,1823,1824,0,0,0,0.00141
1669415024,4,1824,1825,0,0,0,0.00141
1669415025,4,1825,1826,0,0,0,0.00141
1669415026,4,1826,1827,0,0,0,0.00141
1669415027,4,1827,1828,0,0,0,0.00141
1669415028,4,1828,1829,0,0,0,0.00141
1669415029,4,1829,1830,0,0,0,0.00141
1669415030,4,1830,1831,0,0,0,0.00141
1669415031,4,1831,1832,0,0,0,0.00141
1669415032,4,1832,1833,0,0,0,0.00141
1669415033,4,1833,1834,0,0,0,0.00141
1669415034,4,1834,1835,0,0,0,0.00141
1669415035,4,1835,1836,0,0,0,0.00141
1669415036,4,1836,1837,0,0,0,0.00141
1669415037,4,1837,1838,0,0,0,0.00141
1669415038,4,1838,1839,0,0,0,0.00141
1669415039,4,1839,1840,0,0,0,0.00141
1669415040,4,1840,1841,0,0,0,0.00141
1669415041,4,1841,1842,0,0,0,0.00141
1669415042,4,1842,1843,0,0,0,0.00141
1669415043,4,1843,1844,0,0,0,0.00141
1669415044,4,1844,1845,0,0,0,0.00141
1669415045,4,1845,1846,0,0,0,0.00141
1669415046,4,1846,1847,0,0,0,0.00141
1669415047,4,1847,1848,0,0,0,0.00141
1669415048,4,1848,1849,0,0,0,0.00141
1669415049,4,1849,1850,0,0,0,0.00141
1669415050,4,1850,1851,0,0,0,0.00141
1669415051,4,1851,1852,0,0,0,0.00141
1669415052,4,1852,1853,0,0,0,0.00141
1669415053,4,1853,1854,0,0,0,0.00141
1669415054,4,1854,1855,0,0,0,0.00141
1669415055,4,1855,1856,0,0,0,0.00141
1669415056,4,1856,1857,0,0,0,0.00141
1669415057,4,1857,1858,0,0,0,0.00141
1669415058,4,1858,1859,0,0,0,0.00141
1669415059,4,1859,1860,0,0,0,0.00141
1669415060,4,1860,1861,0,0,0,0.00141
1669415061,4,1861,1862,0,0,0,0.00141
1669415062,4,1862,1863,0,0,0,0.00141
1669415063,4,1863,1864,0,0,0,0.00141
1669415064,4,1864,1865,0,0,0,0.00141
1669415065,4,1865,1866,0,0,0,0.00141
1669415066,4,1866,1867,0,0,0,0.00141
1669415067,4,1867,1868,0,0,0,0.00141
1669415068,4,1868,1869,0,0,0,0.00141
1669415069,4,1869,1870,0,0,0,0.00141
1669415070,4,1870,1871,0,0,0,0.00141
1669415071,4,1871,1872,0,0,0,0.00141
1669415072,4,1872,1873,0,0,0,0.00141
1669415073,4,1873,1874,0,0,0,0.00141
1669415074,4,1874,1875,0,0,0,0.00141
1669415075,4,1875,1876,0,0,0,0.00141
1669415076,4,1876,1877,0,0,0,0.00141
1669415077,4,1877,1878,0,0,0,0.00141
1669415078,4,1878,1879,0,0,0,0.00141
1669415079,4,1879,1880,0,0,0,0.00141
1669415080,4,1880,1881,0,0,0,0.00141
1669415081,4,1881,1882,0,0,0,0.00141
1669415082,4,1882,1883,0,0,0,0.00141
1669415083,4,1883,1884,0,0,0,0.00141
1669415084,4,1884,1885,0,0,0,0.00141
1669415085,4,1885,1886,0,0,0,0.00141
1669415086,4,1886,1887,0,0,0,0.00141
1669415087,4,1887,1888,0,0,0,0.00141
1669415088,4,1888,1889,0.0636,0.521,2,0.00566
1669415089,4,1889,1890,0.127,1.04,0,0.0156
1669415090,4,1890,1891,0.445,3.65,0,0.0382
1669415091,4,1891,1892,0.954,7.82,0,0.0877
1669415092,4,1892,1893,0.954,7.82,0,0.136
1669415093,4,1893,1894,0.954,7.82,0,0.185
1669415094,4,1894,1895,0.954,7.82,0,0.235
1669415095,4,1895,1896,1.018,8.34,0,0.286
1669415096,4,1896,1897,0.954,7.82,0,0.335
1669415097,4,1897,1898,1.018,8.33,0,0.414
1669415098,4,1898,1899,0.891,7.3,31,0.301
1669415099,4,1899,1900,1.06,8.86,0,0.345
1669415100,4,1900,1901,0.954,7.82,0,0.383
1669415101,4,1901,1902,0.573,4.69,9,0.279
1669415102,4,1902,1903,1.43,12,0,0.297
1669415103,4,1903,1904,0.954,7.82,0,0.318
1669415104,4,1904,1905,0.954,7.82,0,0.332
1669415105,4,1905,1906,1.018,8.33,0,0.338
1669415106,4,1906,1907,0.954,7.82,0,0.338
1669415107,4,1907,1908,1.018,8.34,0,0.338
1669415108,4,1908,1909,0.954,7.82,0,0.341
1669415109,4,1909,1910,1.018,8.34,0,0.351
1669415110,4,1910,1911,0.827,6.77,0,0.366
1669415111,4,1911,1912,0.7,5.74,0,0.393
1669415112,4,1912,1913,0.891,7.3,14,0.283
1669415113,4,1913,1914,1.06,8.86,0,0.322
1669415114,4,1914,1915,1.018,8.34,0,0.359
1669415115,4,1915,1916,0.954,7.81,0,0.385
1669415116,4,1916,1917,0.573,4.7,5,0.276
1669415117,4,1917,1918,1.37,11.5,0,0.294
1669415118,4,1918,1919,1.018,8.33,0,0.317
1669415120,4,1919,1920,0.954,7.82,0,0.329
